paper_id,figure_id,caption,n_candidates,n_gt,Proposed|rank,Proposed|rank_pct,Proposed|hit@3,Proposed|hit@4,Proposed|hit@5,Proposed|hit@6,Proposed|hit@7,Proposed-v2|rank,Proposed-v2|rank_pct,Proposed-v2|hit@3,Proposed-v2|hit@4,Proposed-v2|hit@5,Proposed-v2|hit@6,Proposed-v2|hit@7,Qwen3-VL-Rerank-ImgCap+Link|rank,Qwen3-VL-Rerank-ImgCap+Link|rank_pct,Qwen3-VL-Rerank-ImgCap+Link|hit@3,Qwen3-VL-Rerank-ImgCap+Link|hit@4,Qwen3-VL-Rerank-ImgCap+Link|hit@5,Qwen3-VL-Rerank-ImgCap+Link|hit@6,Qwen3-VL-Rerank-ImgCap+Link|hit@7,Qwen3-VL-Rerank-ImgCap|rank,Qwen3-VL-Rerank-ImgCap|rank_pct,Qwen3-VL-Rerank-ImgCap|hit@3,Qwen3-VL-Rerank-ImgCap|hit@4,Qwen3-VL-Rerank-ImgCap|hit@5,Qwen3-VL-Rerank-ImgCap|hit@6,Qwen3-VL-Rerank-ImgCap|hit@7,Qwen3-VL-Rerank-Img|rank,Qwen3-VL-Rerank-Img|rank_pct,Qwen3-VL-Rerank-Img|hit@3,Qwen3-VL-Rerank-Img|hit@4,Qwen3-VL-Rerank-Img|hit@5,Qwen3-VL-Rerank-Img|hit@6,Qwen3-VL-Rerank-Img|hit@7,Layout-Order|rank,Layout-Order|rank_pct,Layout-Order|hit@3,Layout-Order|hit@4,Layout-Order|hit@5,Layout-Order|hit@6,Layout-Order|hit@7,Caption-BM25|rank,Caption-BM25|rank_pct,Caption-BM25|hit@3,Caption-BM25|hit@4,Caption-BM25|hit@5,Caption-BM25|hit@6,Caption-BM25|hit@7,Caption-Dense-v4|rank,Caption-Dense-v4|rank_pct,Caption-Dense-v4|hit@3,Caption-Dense-v4|hit@4,Caption-Dense-v4|hit@5,Caption-Dense-v4|hit@6,Caption-Dense-v4|hit@7,Zero-shot-CLIP|rank,Zero-shot-CLIP|rank_pct,Zero-shot-CLIP|hit@3,Zero-shot-CLIP|hit@4,Zero-shot-CLIP|hit@5,Zero-shot-CLIP|hit@6,Zero-shot-CLIP|hit@7,Direct+Link|rank,Direct+Link|rank_pct,Direct+Link|hit@3,Direct+Link|hit@4,Direct+Link|hit@5,Direct+Link|hit@6,Direct+Link|hit@7,Direct+Link+Layout|rank,Direct+Link+Layout|rank_pct,Direct+Link+Layout|hit@3,Direct+Link+Layout|hit@4,Direct+Link+Layout|hit@5,Direct+Link+Layout|hit@6,Direct+Link+Layout|hit@7,Direct+Link+Layout+Type|rank,Direct+Link+Layout+Type|rank_pct,Direct+Link+Layout+Type|hit@3,Direct+Link+Layout+Type|hit@4,Direct+Link+Layout+Type|hit@5,Direct+Link+Layout+Type|hit@6,Direct+Link+Layout+Type|hit@7,DirectOnly|rank,DirectOnly|rank_pct,DirectOnly|hit@3,DirectOnly|hit@4,DirectOnly|hit@5,DirectOnly|hit@6,DirectOnly|hit@7,FullClusterAdd|rank,FullClusterAdd|rank_pct,FullClusterAdd|hit@3,FullClusterAdd|hit@4,FullClusterAdd|hit@5,FullClusterAdd|hit@6,FullClusterAdd|hit@7,LG-JSSF|rank,LG-JSSF|rank_pct,LG-JSSF|hit@3,LG-JSSF|hit@4,LG-JSSF|hit@5,LG-JSSF|hit@6,LG-JSSF|hit@7,LG-JSSF+ClusterAdd|rank,LG-JSSF+ClusterAdd|rank_pct,LG-JSSF+ClusterAdd|hit@3,LG-JSSF+ClusterAdd|hit@4,LG-JSSF+ClusterAdd|hit@5,LG-JSSF+ClusterAdd|hit@6,LG-JSSF+ClusterAdd|hit@7,w/o ClusterPrior (Add)|rank,w/o ClusterPrior (Add)|rank_pct,w/o ClusterPrior (Add)|hit@3,w/o ClusterPrior (Add)|hit@4,w/o ClusterPrior (Add)|hit@5,w/o ClusterPrior (Add)|hit@6,w/o ClusterPrior (Add)|hit@7,w/o LocalWindow (Add)|rank,w/o LocalWindow (Add)|rank_pct,w/o LocalWindow (Add)|hit@3,w/o LocalWindow (Add)|hit@4,w/o LocalWindow (Add)|hit@5,w/o LocalWindow (Add)|hit@6,w/o LocalWindow (Add)|hit@7,w/o P_layout (Add)|rank,w/o P_layout (Add)|rank_pct,w/o P_layout (Add)|hit@3,w/o P_layout (Add)|hit@4,w/o P_layout (Add)|hit@5,w/o P_layout (Add)|hit@6,w/o P_layout (Add)|hit@7,w/o P_type (Add)|rank,w/o P_type (Add)|rank_pct,w/o P_type (Add)|hit@3,w/o P_type (Add)|hit@4,w/o P_type (Add)|hit@5,w/o P_type (Add)|hit@6,w/o P_type (Add)|hit@7,w/o S_link (Add)|rank,w/o S_link (Add)|rank_pct,w/o S_link (Add)|hit@3,w/o S_link (Add)|hit@4,w/o S_link (Add)|hit@5,w/o S_link (Add)|hit@6,w/o S_link (Add)|hit@7
2017_G_B447.pdf-bba1d9f9-3235-4893-aeb8-689cd6ed9376,c6fa9eec45154c1c71e538be188bddd44f603ea869f78c4578ecfad108674741,图1用户、系统、任务三者逻辑关系,44,4,15,0.3409,False,False,False,False,False,1,0.0227,True,True,True,True,True,32,0.7273,False,False,False,False,False,24,0.5455,False,False,False,False,False,19,0.4318,False,False,False,False,False,1,0.0227,True,True,True,True,True,25,0.5682,False,False,False,False,False,35,0.7955,False,False,False,False,False,32,0.7273,False,False,False,False,False,28,0.6364,False,False,False,False,False,1,0.0227,True,True,True,True,True,1,0.0227,True,True,True,True,True,11,0.25,False,False,False,False,False,3,0.0682,True,True,True,True,True,1,0.0227,True,True,True,True,True,3,0.0682,True,True,True,True,True,1,0.0227,True,True,True,True,True,36,0.8182,False,False,False,False,False,37,0.8409,False,False,False,False,False,1,0.0227,True,True,True,True,True,33,0.75,False,False,False,False,False
2017_G_B447.pdf-bba1d9f9-3235-4893-aeb8-689cd6ed9376,c9d8f6f292d157551346c0eb3e58068b2135e776ea053b5e42e0ffb1e0916569,图37定价流程,44,4,2,0.0455,True,True,True,True,True,3,0.0682,True,True,True,True,True,2,0.0455,True,True,True,True,True,5,0.1136,False,False,True,True,True,3,0.0682,True,True,True,True,True,32,0.7273,False,False,False,False,False,23,0.5227,False,False,False,False,False,29,0.6591,False,False,False,False,False,39,0.8864,False,False,False,False,False,8,0.1818,False,False,False,False,False,15,0.3409,False,False,False,False,False,3,0.0682,True,True,True,True,True,13,0.2955,False,False,False,False,False,2,0.0455,True,True,True,True,True,3,0.0682,True,True,True,True,True,2,0.0455,True,True,True,True,True,3,0.0682,True,True,True,True,True,3,0.0682,True,True,True,True,True,1,0.0227,True,True,True,True,True,8,0.1818,False,False,False,False,False,2,0.0455,True,True,True,True,True
2017_G_D002.pdf-34552dc9-fe7d-49e0-90b4-279a27481fa2,374efbf66188da820e2bc09e9f7c35f59d0042d2a1b6ee3516edbd75716cfc5f,图8： 固时上班可休息巡检路线图,9,2,3,0.3333,True,True,True,True,True,4,0.4444,False,True,True,True,True,1,0.1111,True,True,True,True,True,1,0.1111,True,True,True,True,True,4,0.4444,False,True,True,True,True,8,0.8889,False,False,False,False,False,1,0.1111,True,True,True,True,True,8,0.8889,False,False,False,False,False,7,0.7778,False,False,False,False,True,1,0.1111,True,True,True,True,True,4,0.4444,False,True,True,True,True,4,0.4444,False,True,True,True,True,2,0.2222,True,True,True,True,True,3,0.3333,True,True,True,True,True,4,0.4444,False,True,True,True,True,3,0.3333,True,True,True,True,True,4,0.4444,False,True,True,True,True,2,0.2222,True,True,True,True,True,1,0.1111,True,True,True,True,True,3,0.3333,True,True,True,True,True,1,0.1111,True,True,True,True,True
2017_G_D002.pdf-34552dc9-fe7d-49e0-90b4-279a27481fa2,753ab56fd65f64377d0380f026d4f60c694afe030c59873f336935d55da9cf61,图6： 固时上班五条路线巡检路线图,9,2,4,0.4444,False,True,True,True,True,6,0.6667,False,False,False,True,True,3,0.3333,True,True,True,True,True,4,0.4444,False,True,True,True,True,3,0.3333,True,True,True,True,True,6,0.6667,False,False,False,True,True,2,0.2222,True,True,True,True,True,1,0.1111,True,True,True,True,True,4,0.4444,False,True,True,True,True,6,0.6667,False,False,False,True,True,7,0.7778,False,False,False,False,True,7,0.7778,False,False,False,False,True,9,1.0,False,False,False,False,False,5,0.5556,False,False,True,True,True,7,0.7778,False,False,False,False,True,5,0.5556,False,False,True,True,True,7,0.7778,False,False,False,False,True,1,0.1111,True,True,True,True,True,6,0.6667,False,False,False,True,True,5,0.5556,False,False,True,True,True,2,0.2222,True,True,True,True,True
2017_G_D035.pdf-dd7e65e6-ee52-4f20-a6d6-e97d20729925,471e0fe7e96a6bd0a1f356840b3a7becf8f51f1684a3163909510fddb38d2eb8,图1 本文解题过程,7,1,1,0.1429,True,True,True,True,True,1,0.1429,True,True,True,True,True,1,0.1429,True,True,True,True,True,2,0.2857,True,True,True,True,True,1,0.1429,True,True,True,True,True,1,0.1429,True,True,True,True,True,7,1.0,False,False,False,False,True,2,0.2857,True,True,True,True,True,7,1.0,False,False,False,False,True,3,0.4286,True,True,True,True,True,1,0.1429,True,True,True,True,True,1,0.1429,True,True,True,True,True,3,0.4286,True,True,True,True,True,1,0.1429,True,True,True,True,True,1,0.1429,True,True,True,True,True,1,0.1429,True,True,True,True,True,1,0.1429,True,True,True,True,True,5,0.7143,False,False,True,True,True,2,0.2857,True,True,True,True,True,1,0.1429,True,True,True,True,True,5,0.7143,False,False,True,True,True
2018_G_A229.pdf-b6d5ce70-0a39-4325-8406-1c887d9ce90c,6fcb8006b5290b81f7d9690a378351710d0a335fdf20bc7fd8f990b7762617e9,图5.3“环境-防护服-人体”系统示意图,11,1,3,0.2727,True,True,True,True,True,4,0.3636,False,True,True,True,True,4,0.3636,False,True,True,True,True,7,0.6364,False,False,False,False,True,3,0.2727,True,True,True,True,True,5,0.4545,False,False,True,True,True,9,0.8182,False,False,False,False,False,10,0.9091,False,False,False,False,False,2,0.1818,True,True,True,True,True,1,0.0909,True,True,True,True,True,2,0.1818,True,True,True,True,True,2,0.1818,True,True,True,True,True,1,0.0909,True,True,True,True,True,3,0.2727,True,True,True,True,True,2,0.1818,True,True,True,True,True,3,0.2727,True,True,True,True,True,2,0.1818,True,True,True,True,True,5,0.4545,False,False,True,True,True,2,0.1818,True,True,True,True,True,3,0.2727,True,True,True,True,True,3,0.2727,True,True,True,True,True
2018_G_A440.pdf-065775f5-ff13-48f5-b12d-623da439971f,87e2b518560908a3c9480ca8a88a6dfb816089d1c7a938ebdcaa972ab4a530ac,图1：一维传热模型,10,1,3,0.3,True,True,True,True,True,2,0.2,True,True,True,True,True,1,0.1,True,True,True,True,True,1,0.1,True,True,True,True,True,2,0.2,True,True,True,True,True,1,0.1,True,True,True,True,True,1,0.1,True,True,True,True,True,1,0.1,True,True,True,True,True,1,0.1,True,True,True,True,True,6,0.6,False,False,False,True,True,3,0.3,True,True,True,True,True,3,0.3,True,True,True,True,True,8,0.8,False,False,False,False,False,3,0.3,True,True,True,True,True,3,0.3,True,True,True,True,True,3,0.3,True,True,True,True,True,3,0.3,True,True,True,True,True,7,0.7,False,False,False,False,True,6,0.6,False,False,False,True,True,3,0.3,True,True,True,True,True,8,0.8,False,False,False,False,False
2018_G_A466.pdf-f42c5f5a-ee2d-4f66-84b0-d3e32153a4e5,2c438777da1e87279ec9bb2634a1b0895b0eb62d1f53a8eb1c59ceb8df251e9c,图4: 温度分布,12,2,2,0.1667,True,True,True,True,True,2,0.1667,True,True,True,True,True,2,0.1667,True,True,True,True,True,2,0.1667,True,True,True,True,True,3,0.25,True,True,True,True,True,4,0.3333,False,True,True,True,True,5,0.4167,False,False,True,True,True,12,1.0,False,False,False,False,False,3,0.25,True,True,True,True,True,3,0.25,True,True,True,True,True,2,0.1667,True,True,True,True,True,2,0.1667,True,True,True,True,True,4,0.3333,False,True,True,True,True,2,0.1667,True,True,True,True,True,2,0.1667,True,True,True,True,True,2,0.1667,True,True,True,True,True,2,0.1667,True,True,True,True,True,4,0.3333,False,True,True,True,True,3,0.25,True,True,True,True,True,2,0.1667,True,True,True,True,True,4,0.3333,False,True,True,True,True
2018_G_A466.pdf-f42c5f5a-ee2d-4f66-84b0-d3e32153a4e5,9e5d3a29abda580e73281d9aab85720a5a1d8e7de09bc3296791a238d6dc7ccd,图1：模型示意图,12,2,1,0.0833,True,True,True,True,True,1,0.0833,True,True,True,True,True,1,0.0833,True,True,True,True,True,1,0.0833,True,True,True,True,True,2,0.1667,True,True,True,True,True,1,0.0833,True,True,True,True,True,7,0.5833,False,False,False,False,True,4,0.3333,False,True,True,True,True,7,0.5833,False,False,False,False,True,2,0.1667,True,True,True,True,True,1,0.0833,True,True,True,True,True,1,0.0833,True,True,True,True,True,2,0.1667,True,True,True,True,True,1,0.0833,True,True,True,True,True,1,0.0833,True,True,True,True,True,1,0.0833,True,True,True,True,True,1,0.0833,True,True,True,True,True,9,0.75,False,False,False,False,False,5,0.4167,False,False,True,True,True,1,0.0833,True,True,True,True,True,8,0.6667,False,False,False,False,False
2018_G_B203.pdf-cd92e332-dd42-40fe-9530-03ab83e77d3a,0668dd8d2a0e5cf7cc45ba194b77d944a5525a5a66f1f4e7e20f4f97ad8556b9,图4 情况3-1的流程图,7,5,2,0.2857,True,True,True,True,True,3,0.4286,True,True,True,True,True,5,0.7143,False,False,True,True,True,2,0.2857,True,True,True,True,True,2,0.2857,True,True,True,True,True,4,0.5714,False,True,True,True,True,6,0.8571,False,False,False,True,True,1,0.1429,True,True,True,True,True,5,0.7143,False,False,True,True,True,2,0.2857,True,True,True,True,True,3,0.4286,True,True,True,True,True,3,0.4286,True,True,True,True,True,7,1.0,False,False,False,False,True,2,0.2857,True,True,True,True,True,3,0.4286,True,True,True,True,True,2,0.2857,True,True,True,True,True,3,0.4286,True,True,True,True,True,6,0.8571,False,False,False,True,True,2,0.2857,True,True,True,True,True,3,0.4286,True,True,True,True,True,6,0.8571,False,False,False,True,True
2018_G_B203.pdf-cd92e332-dd42-40fe-9530-03ab83e77d3a,5ee82327435f576fe84b42c0b43ef9631463e5f0c2bff59038d2d8e6d8f0d19c,图5 情况3-2的流程图,7,5,5,0.7143,False,False,True,True,True,5,0.7143,False,False,True,True,True,2,0.2857,True,True,True,True,True,3,0.4286,True,True,True,True,True,1,0.1429,True,True,True,True,True,5,0.7143,False,False,True,True,True,7,1.0,False,False,False,False,True,2,0.2857,True,True,True,True,True,7,1.0,False,False,False,False,True,4,0.5714,False,True,True,True,True,5,0.7143,False,False,True,True,True,5,0.7143,False,False,True,True,True,6,0.8571,False,False,False,True,True,5,0.7143,False,False,True,True,True,5,0.7143,False,False,True,True,True,5,0.7143,False,False,True,True,True,5,0.7143,False,False,True,True,True,5,0.7143,False,False,True,True,True,3,0.4286,True,True,True,True,True,5,0.7143,False,False,True,True,True,5,0.7143,False,False,True,True,True
2018_G_B203.pdf-cd92e332-dd42-40fe-9530-03ab83e77d3a,b75c754c6f427f3962d93eebca7cad5d66fe8163a1277618684324e361a1752a,图1 模型思维导图,7,5,4,0.5714,False,True,True,True,True,1,0.1429,True,True,True,True,True,3,0.4286,True,True,True,True,True,1,0.1429,True,True,True,True,True,3,0.4286,True,True,True,True,True,1,0.1429,True,True,True,True,True,1,0.1429,True,True,True,True,True,6,0.8571,False,False,False,True,True,1,0.1429,True,True,True,True,True,3,0.4286,True,True,True,True,True,1,0.1429,True,True,True,True,True,2,0.2857,True,True,True,True,True,3,0.4286,True,True,True,True,True,4,0.5714,False,True,True,True,True,2,0.2857,True,True,True,True,True,4,0.5714,False,True,True,True,True,2,0.2857,True,True,True,True,True,7,1.0,False,False,False,False,True,5,0.7143,False,False,True,True,True,2,0.2857,True,True,True,True,True,7,1.0,False,False,False,False,True
2018_G_B203.pdf-cd92e332-dd42-40fe-9530-03ab83e77d3a,f16431a810ef3d2e6ff14f3f5cf7972ed57bc101137b515847bab12d00657ef1,图3 情况2的流程图,7,5,1,0.1429,True,True,True,True,True,2,0.2857,True,True,True,True,True,4,0.5714,False,True,True,True,True,5,0.7143,False,False,True,True,True,5,0.7143,False,False,True,True,True,3,0.4286,True,True,True,True,True,5,0.7143,False,False,True,True,True,7,1.0,False,False,False,False,True,6,0.8571,False,False,False,True,True,1,0.1429,True,True,True,True,True,2,0.2857,True,True,True,True,True,1,0.1429,True,True,True,True,True,5,0.7143,False,False,True,True,True,1,0.1429,True,True,True,True,True,1,0.1429,True,True,True,True,True,1,0.1429,True,True,True,True,True,1,0.1429,True,True,True,True,True,4,0.5714,False,True,True,True,True,1,0.1429,True,True,True,True,True,1,0.1429,True,True,True,True,True,2,0.2857,True,True,True,True,True
2018_G_B203.pdf-cd92e332-dd42-40fe-9530-03ab83e77d3a,f764b25c730e120c350c16dedaf2ec55f622a731c43c9ac69baea37ec0633ee1,图2 情况1的流程图,7,5,3,0.4286,True,True,True,True,True,4,0.5714,False,True,True,True,True,1,0.1429,True,True,True,True,True,4,0.5714,False,True,True,True,True,4,0.5714,False,True,True,True,True,2,0.2857,True,True,True,True,True,4,0.5714,False,True,True,True,True,5,0.7143,False,False,True,True,True,4,0.5714,False,True,True,True,True,5,0.7143,False,False,True,True,True,4,0.5714,False,True,True,True,True,4,0.5714,False,True,True,True,True,4,0.5714,False,True,True,True,True,3,0.4286,True,True,True,True,True,4,0.5714,False,True,True,True,True,3,0.4286,True,True,True,True,True,4,0.5714,False,True,True,True,True,1,0.1429,True,True,True,True,True,4,0.5714,False,True,True,True,True,4,0.5714,False,True,True,True,True,1,0.1429,True,True,True,True,True
2018_G_B334.pdf-9618d410-024a-4368-8c34-abb687df4146,889d4bc5d542eaf54f56c93e99312cff04b35246da7c7d4b620a481663f94956,图1 带约束的队列调度示意图,6,2,1,0.1667,True,True,True,True,True,1,0.1667,True,True,True,True,True,4,0.6667,False,True,True,True,True,3,0.5,True,True,True,True,True,3,0.5,True,True,True,True,True,1,0.1667,True,True,True,True,True,5,0.8333,False,False,True,True,True,5,0.8333,False,False,True,True,True,6,1.0,False,False,False,True,True,2,0.3333,True,True,True,True,True,1,0.1667,True,True,True,True,True,1,0.1667,True,True,True,True,True,3,0.5,True,True,True,True,True,1,0.1667,True,True,True,True,True,1,0.1667,True,True,True,True,True,1,0.1667,True,True,True,True,True,1,0.1667,True,True,True,True,True,4,0.6667,False,True,True,True,True,4,0.6667,False,True,True,True,True,1,0.1667,True,True,True,True,True,4,0.6667,False,True,True,True,True
2018_G_B334.pdf-9618d410-024a-4368-8c34-abb687df4146,bf317e4e318aedb3bae59c11dcfff990b335038700b345ca1500029a1a0268e6,图2 最优状态转移图模型示意图,6,2,5,0.8333,False,False,True,True,True,3,0.5,True,True,True,True,True,3,0.5,True,True,True,True,True,4,0.6667,False,True,True,True,True,4,0.6667,False,True,True,True,True,2,0.3333,True,True,True,True,True,6,1.0,False,False,False,True,True,1,0.1667,True,True,True,True,True,1,0.1667,True,True,True,True,True,5,0.8333,False,False,True,True,True,4,0.6667,False,True,True,True,True,4,0.6667,False,True,True,True,True,2,0.3333,True,True,True,True,True,6,1.0,False,False,False,True,True,4,0.6667,False,True,True,True,True,6,1.0,False,False,False,True,True,4,0.6667,False,True,True,True,True,6,1.0,False,False,False,True,True,6,1.0,False,False,False,True,True,5,0.8333,False,False,True,True,True,6,1.0,False,False,False,True,True
2018_G_C008.pdf-3e10abb3-a9d0-4ecb-898d-01d2020ed451,52ab1afa884f8692f5ac04e9f5b26762d43ef9fb5d9316a03826e604bbf093da,图7各层评价目标,7,3,5,0.7143,False,False,True,True,True,6,0.8571,False,False,False,True,True,6,0.8571,False,False,False,True,True,6,0.8571,False,False,False,True,True,1,0.1429,True,True,True,True,True,6,0.8571,False,False,False,True,True,7,1.0,False,False,False,False,True,2,0.2857,True,True,True,True,True,2,0.2857,True,True,True,True,True,7,1.0,False,False,False,False,True,6,0.8571,False,False,False,True,True,6,0.8571,False,False,False,True,True,7,1.0,False,False,False,False,True,6,0.8571,False,False,False,True,True,6,0.8571,False,False,False,True,True,6,0.8571,False,False,False,True,True,6,0.8571,False,False,False,True,True,4,0.5714,False,True,True,True,True,7,1.0,False,False,False,False,True,6,0.8571,False,False,False,True,True,4,0.5714,False,True,True,True,True
2018_G_C008.pdf-3e10abb3-a9d0-4ecb-898d-01d2020ed451,6e9ff918b2015bfca950af2bd29ce3b00c608adee57489207eb7645cf43c699a,图6会员与非会员每日消费总金额情况,7,3,6,0.8571,False,False,False,True,True,5,0.7143,False,False,True,True,True,2,0.2857,True,True,True,True,True,2,0.2857,True,True,True,True,True,3,0.4286,True,True,True,True,True,5,0.7143,False,False,True,True,True,1,0.1429,True,True,True,True,True,1,0.1429,True,True,True,True,True,5,0.7143,False,False,True,True,True,3,0.4286,True,True,True,True,True,5,0.7143,False,False,True,True,True,5,0.7143,False,False,True,True,True,4,0.5714,False,True,True,True,True,5,0.7143,False,False,True,True,True,5,0.7143,False,False,True,True,True,5,0.7143,False,False,True,True,True,5,0.7143,False,False,True,True,True,6,0.8571,False,False,False,True,True,3,0.4286,True,True,True,True,True,5,0.7143,False,False,True,True,True,6,0.8571,False,False,False,True,True
2018_G_C008.pdf-3e10abb3-a9d0-4ecb-898d-01d2020ed451,a3ddcdf0742c840a0a342572b82d78cdd5d4d2c3e7de7bb92376783e6a7d6e7d,图1会员消费特征指标,7,3,1,0.1429,True,True,True,True,True,1,0.1429,True,True,True,True,True,1,0.1429,True,True,True,True,True,1,0.1429,True,True,True,True,True,2,0.2857,True,True,True,True,True,1,0.1429,True,True,True,True,True,3,0.4286,True,True,True,True,True,6,0.8571,False,False,False,True,True,1,0.1429,True,True,True,True,True,4,0.5714,False,True,True,True,True,1,0.1429,True,True,True,True,True,1,0.1429,True,True,True,True,True,5,0.7143,False,False,True,True,True,1,0.1429,True,True,True,True,True,1,0.1429,True,True,True,True,True,1,0.1429,True,True,True,True,True,1,0.1429,True,True,True,True,True,5,0.7143,False,False,True,True,True,4,0.5714,False,True,True,True,True,1,0.1429,True,True,True,True,True,5,0.7143,False,False,True,True,True
2018_G_D029.pdf-10d238b4-ee16-4891-9522-f7e895f2f545,cfe682066869be7228c8ebc83633109ca53c0fa6f41091e7a8c7f3269a2ac4ec,图4驱动装配问题流程图,5,2,3,0.6,True,True,True,True,True,3,0.6,True,True,True,True,True,4,0.8,False,True,True,True,True,4,0.8,False,True,True,True,True,5,1.0,False,False,True,True,True,4,0.8,False,True,True,True,True,2,0.4,True,True,True,True,True,1,0.2,True,True,True,True,True,5,1.0,False,False,True,True,True,1,0.2,True,True,True,True,True,3,0.6,True,True,True,True,True,3,0.6,True,True,True,True,True,2,0.4,True,True,True,True,True,3,0.6,True,True,True,True,True,3,0.6,True,True,True,True,True,3,0.6,True,True,True,True,True,3,0.6,True,True,True,True,True,1,0.2,True,True,True,True,True,1,0.2,True,True,True,True,True,3,0.6,True,True,True,True,True,1,0.2,True,True,True,True,True
2018_G_D029.pdf-10d238b4-ee16-4891-9522-f7e895f2f545,e03c8d26acaeb440cfda801514615de0c96442b7dde04fa91fa54211ab59935e,图3颜色装配问题流程图,5,2,2,0.4,True,True,True,True,True,2,0.4,True,True,True,True,True,1,0.2,True,True,True,True,True,1,0.2,True,True,True,True,True,1,0.2,True,True,True,True,True,3,0.6,True,True,True,True,True,3,0.6,True,True,True,True,True,4,0.8,False,True,True,True,True,3,0.6,True,True,True,True,True,2,0.4,True,True,True,True,True,2,0.4,True,True,True,True,True,2,0.4,True,True,True,True,True,4,0.8,False,True,True,True,True,2,0.4,True,True,True,True,True,2,0.4,True,True,True,True,True,2,0.4,True,True,True,True,True,2,0.4,True,True,True,True,True,2,0.4,True,True,True,True,True,2,0.4,True,True,True,True,True,2,0.4,True,True,True,True,True,2,0.4,True,True,True,True,True
2023_G_A092.pdf-5db87c85-f001-44bb-9cd1-933c32b9efdf,5e8305c76cf61e8ef98c99afab192fd7a663466b19426c2473f56393d64bff26,图29 问题三流程图,35,4,5,0.1429,False,False,True,True,True,5,0.1429,False,False,True,True,True,4,0.1143,False,True,True,True,True,13,0.3714,False,False,False,False,False,2,0.0571,True,True,True,True,True,28,0.8,False,False,False,False,False,35,1.0,False,False,False,False,False,35,1.0,False,False,False,False,False,19,0.5429,False,False,False,False,False,1,0.0286,True,True,True,True,True,6,0.1714,False,False,False,True,True,5,0.1429,False,False,True,True,True,4,0.1143,False,True,True,True,True,5,0.1429,False,False,True,True,True,5,0.1429,False,False,True,True,True,5,0.1429,False,False,True,True,True,5,0.1429,False,False,True,True,True,5,0.1429,False,False,True,True,True,1,0.0286,True,True,True,True,True,6,0.1714,False,False,False,True,True,6,0.1714,False,False,False,True,True
2023_G_A092.pdf-5db87c85-f001-44bb-9cd1-933c32b9efdf,69dce85f840278539689028d0f804d7aca777ae63f7fabc31459a380f1e635dc,图9求解入射遮挡区域的流程图,35,4,10,0.2857,False,False,False,False,False,9,0.2571,False,False,False,False,False,20,0.5714,False,False,False,False,False,15,0.4286,False,False,False,False,False,11,0.3143,False,False,False,False,False,8,0.2286,False,False,False,False,False,14,0.4,False,False,False,False,False,26,0.7429,False,False,False,False,False,35,1.0,False,False,False,False,False,17,0.4857,False,False,False,False,False,15,0.4286,False,False,False,False,False,10,0.2857,False,False,False,False,False,1,0.0286,True,True,True,True,True,9,0.2571,False,False,False,False,False,10,0.2857,False,False,False,False,False,9,0.2571,False,False,False,False,False,10,0.2857,False,False,False,False,False,4,0.1143,False,True,True,True,True,10,0.2857,False,False,False,False,False,14,0.4,False,False,False,False,False,2,0.0571,True,True,True,True,True
2023_G_A092.pdf-5db87c85-f001-44bb-9cd1-933c32b9efdf,798816d6a3a0f3fb2ccd55d149614556954fa9d3899e84528fc39f14454a81c0,图1问题一流程图,35,4,1,0.0286,True,True,True,True,True,1,0.0286,True,True,True,True,True,1,0.0286,True,True,True,True,True,4,0.1143,False,True,True,True,True,1,0.0286,True,True,True,True,True,1,0.0286,True,True,True,True,True,33,0.9429,False,False,False,False,False,13,0.3714,False,False,False,False,False,28,0.8,False,False,False,False,False,3,0.0857,True,True,True,True,True,1,0.0286,True,True,True,True,True,1,0.0286,True,True,True,True,True,13,0.3714,False,False,False,False,False,1,0.0286,True,True,True,True,True,1,0.0286,True,True,True,True,True,1,0.0286,True,True,True,True,True,1,0.0286,True,True,True,True,True,1,0.0286,True,True,True,True,True,3,0.0857,True,True,True,True,True,1,0.0286,True,True,True,True,True,1,0.0286,True,True,True,True,True
2023_G_A092.pdf-5db87c85-f001-44bb-9cd1-933c32b9efdf,8ba2e38d75eea539f39dc15879f685a63743c32e931c9924e52121f7eefbf4d3,图21 问题二流程图,35,4,4,0.1143,False,True,True,True,True,4,0.1143,False,True,True,True,True,2,0.0571,True,True,True,True,True,12,0.3429,False,False,False,False,False,3,0.0857,True,True,True,True,True,20,0.5714,False,False,False,False,False,34,0.9714,False,False,False,False,False,19,0.5429,False,False,False,False,False,30,0.8571,False,False,False,False,False,2,0.0571,True,True,True,True,True,5,0.1429,False,False,True,True,True,4,0.1143,False,True,True,True,True,6,0.1714,False,False,False,True,True,4,0.1143,False,True,True,True,True,4,0.1143,False,True,True,True,True,4,0.1143,False,True,True,True,True,4,0.1143,False,True,True,True,True,10,0.2857,False,False,False,False,False,2,0.0571,True,True,True,True,True,5,0.1429,False,False,True,True,True,11,0.3143,False,False,False,False,False
